run_id,status,seed,started_at,finished_at,elapsed_seconds,pass_at_1,pass_at_4,parse_rate,mean_reward,steps,tasks,candidates,hit_at_1,hit_at_8,hit_at_32,model_passes,actual_completion_tokens,peak_cuda_bytes,input,input_sha256,adapter,adapter_sha256,config_sha256
20260803T053059Z_qwen3-0.6b_atomic_sft_lora-r16_exact_seed1,DONE,1,2026-08-03T05:30:59.596740+00:00,2026-08-03T05:48:15.516430+00:00,1035.9168531600153,,,,,1875,,,,,,,,2478270976,,,,,306a54c9f0ab7ff4e1a54c03def359bd64860426887ad1e08f9db35778a83e62
20260803T054818Z_qwen3-0.6b_atomic_sft_lora-r16_exact_seed2,DONE,2,2026-08-03T05:48:18.871111+00:00,2026-08-03T06:05:31.086021+00:00,1032.2122256539878,,,,,1875,,,,,,,,2478270976,,,,,728899e46c418faff8f5fd6c74537f419cb10ff980fe0f75a11994d3c942dc0e
20260803T060534Z_qwen3-0.6b_capacity_d2_train_ranking_rank-atomic_exact_seed0,DONE,0,2026-08-03T06:05:34.510027+00:00,2026-08-03T06:08:38.725196+00:00,184.20459738001227,,,,,,300,,0.09,0.67,1.0,1800,,1353595392,artifacts/data/pilot/capacity_d2_train.jsonl,,artifacts/adapters/sft_atomic_r32_pilot_aw4_cont,,b632c0a0a18b2932475a4f34c37f9a5b95ba5b8af4a78b0dfe29438df0effdba
20260803T060841Z_qwen3-0.6b_capacity_d2_train_ranking_rank-oracle0_exact_seed0,DONE,0,2026-08-03T06:08:41.928922+00:00,2026-08-03T06:11:46.626063+00:00,184.69415804400342,,,,,,300,,0.5233333333333333,0.9833333333333333,1.0,1800,,1353595392,artifacts/data/pilot/capacity_d2_train.jsonl,,artifacts/adapters/sft_composition_oracle_seed0,,010fdd8225e79ad6878d96abaab66fce98d88b96504fec267138ab708650799a
20260803T061149Z_qwen3-0.6b_capacity_d2_train_ranking_rank-oracle1_exact_seed0,DONE,0,2026-08-03T06:11:49.975840+00:00,2026-08-03T06:14:54.485576+00:00,184.50660076999338,,,,,,300,,0.5333333333333333,0.9866666666666667,1.0,1800,,1353595392,artifacts/data/pilot/capacity_d2_train.jsonl,,artifacts/adapters/sft_composition_oracle_seed1,,94dab4e10f46858edbeb806e345c68309cf2815b55e0d696c8e4238ee4d8d678
20260803T061457Z_qwen3-0.6b_capacity_d2_train_ranking_rank-oracle2_exact_seed0,DONE,0,2026-08-03T06:14:57.803432+00:00,2026-08-03T06:18:02.105716+00:00,184.2994498030166,,,,,,300,,0.5433333333333333,0.99,1.0,1800,,1353595392,artifacts/data/pilot/capacity_d2_train.jsonl,,artifacts/adapters/sft_composition_oracle_seed2,,589eafaf87685227623a9acaa87219cfacac0cfa30eda0168702e65367adbc56
20260803T061805Z_qwen3-0.6b_capacity_d2_heldout_ranking_rank-atomic_exact_seed0,DONE,0,2026-08-03T06:18:05.367851+00:00,2026-08-03T06:21:08.948661+00:00,183.57787386298878,,,,,,300,,0.06333333333333334,0.6566666666666666,1.0,1800,,1353595392,artifacts/data/pilot/capacity_d2_heldout.jsonl,,artifacts/adapters/sft_atomic_r32_pilot_aw4_cont,,f69688c6961d706d90cab930559b39c1f3ea8cc6e2470f7c8307719cae417785
20260803T062112Z_qwen3-0.6b_capacity_d2_heldout_ranking_rank-oracle0_exact_seed0,DONE,0,2026-08-03T06:21:12.247140+00:00,2026-08-03T06:24:15.432457+00:00,183.18234085000586,,,,,,300,,0.49,0.9966666666666667,1.0,1800,,1353595392,artifacts/data/pilot/capacity_d2_heldout.jsonl,,artifacts/adapters/sft_composition_oracle_seed0,,703ee137e35bb6d9cd17b3c0c6e4972a3721b158310507d5e98fd724947a358f
20260803T062418Z_qwen3-0.6b_capacity_d2_heldout_ranking_rank-oracle1_exact_seed0,DONE,0,2026-08-03T06:24:18.743446+00:00,2026-08-03T06:27:22.039017+00:00,183.29279382998357,,,,,,300,,0.55,1.0,1.0,1800,,1353595392,artifacts/data/pilot/capacity_d2_heldout.jsonl,,artifacts/adapters/sft_composition_oracle_seed1,,94c6a6cb283aba8c2eb8f06a7c413f8c33ade4322b705464f72024434070ce46
20260803T062725Z_qwen3-0.6b_capacity_d2_heldout_ranking_rank-oracle2_exact_seed0,DONE,0,2026-08-03T06:27:25.294985+00:00,2026-08-03T06:30:28.530843+00:00,183.2328488950152,,,,,,300,,0.5466666666666666,0.9966666666666667,1.0,1800,,1353595392,artifacts/data/pilot/capacity_d2_heldout.jsonl,,artifacts/adapters/sft_composition_oracle_seed2,,85b6d8b72d7e2364195081129320bc227b344cbedde189fbd3597ae41ef7d893
20260803T063031Z_qwen3-0.6b_capacity_d3_train_ranking_rank-atomic_exact_seed0,DONE,0,2026-08-03T06:30:31.786139+00:00,2026-08-03T06:46:32.510295+00:00,960.7213745350018,,,,,,300,,0.016666666666666666,0.10333333333333333,0.43333333333333335,9300,,1354378240,artifacts/data/pilot/capacity_d3_train.jsonl,,artifacts/adapters/sft_atomic_r32_pilot_aw4_cont,,725487ad6c8412232e2180542e30d6cac40ea62198cd9b68c0caa4be9c69204b
20260803T064635Z_qwen3-0.6b_capacity_d3_train_ranking_rank-oracle0_exact_seed0,DONE,0,2026-08-03T06:46:35.783432+00:00,2026-08-03T07:02:35.807428+00:00,960.0209285650053,,,,,,300,,0.12333333333333334,0.5466666666666666,0.8866666666666667,9300,,1354378240,artifacts/data/pilot/capacity_d3_train.jsonl,,artifacts/adapters/sft_composition_oracle_seed0,,7d56100b33faa4ccf88daeb7a62372ec08ce7a454773c7010965ab6d25fcea51
20260803T070238Z_qwen3-0.6b_capacity_d3_train_ranking_rank-oracle1_exact_seed0,DONE,0,2026-08-03T07:02:39.014375+00:00,2026-08-03T07:18:39.388249+00:00,960.3706948480103,,,,,,300,,0.15,0.56,0.9366666666666666,9300,,1354378240,artifacts/data/pilot/capacity_d3_train.jsonl,,artifacts/adapters/sft_composition_oracle_seed1,,8fa5d0297d1a4bbb6981617fa941d40af9bad15e44db76fa8b8980cecca92644
20260803T071842Z_qwen3-0.6b_capacity_d3_train_ranking_rank-oracle2_exact_seed0,DONE,0,2026-08-03T07:18:42.790594+00:00,2026-08-03T07:34:42.743098+00:00,959.9497632150305,,,,,,300,,0.12666666666666668,0.5666666666666667,0.9233333333333333,9300,,1354378240,artifacts/data/pilot/capacity_d3_train.jsonl,,artifacts/adapters/sft_composition_oracle_seed2,,a0564abbfc8e522bc8bb20dd304f1bfcb29e72579b14a06d226eca3ff00eb00b
20260803T073445Z_qwen3-0.6b_capacity_d3_heldout_ranking_rank-atomic_exact_seed0,DONE,0,2026-08-03T07:34:46.034984+00:00,2026-08-03T07:50:37.208592+00:00,951.1706149519887,,,,,,300,,0.01,0.06666666666666667,0.3466666666666667,9300,,1354378240,artifacts/data/pilot/capacity_d3_heldout.jsonl,,artifacts/adapters/sft_atomic_r32_pilot_aw4_cont,,cfa3e1421719c207e371f3923b4145fe9ec753a61b0903c3cd5c76d978776966
20260803T075040Z_qwen3-0.6b_capacity_d3_heldout_ranking_rank-oracle0_exact_seed0,DONE,0,2026-08-03T07:50:40.528357+00:00,2026-08-03T08:06:31.711690+00:00,951.180114125018,,,,,,300,,0.13333333333333333,0.5133333333333333,0.9233333333333333,9300,,1354378240,artifacts/data/pilot/capacity_d3_heldout.jsonl,,artifacts/adapters/sft_composition_oracle_seed0,,790a796ed383fc2ed6ace5fd924297975bf0e8f97089d90e1bfe19ead85354cc
20260803T080634Z_qwen3-0.6b_capacity_d3_heldout_ranking_rank-oracle1_exact_seed0,DONE,0,2026-08-03T08:06:35.053392+00:00,2026-08-03T08:22:26.707322+00:00,951.6509034979972,,,,,,300,,0.17666666666666667,0.61,0.9666666666666667,9300,,1354378240,artifacts/data/pilot/capacity_d3_heldout.jsonl,,artifacts/adapters/sft_composition_oracle_seed1,,ef76fbc4a736e6d576c16325cfb85b19d7764a1d7ff82ae885285b8ec46c44b2
20260803T082229Z_qwen3-0.6b_capacity_d3_heldout_ranking_rank-oracle2_exact_seed0,DONE,0,2026-08-03T08:22:30.058708+00:00,2026-08-03T08:38:20.837068+00:00,950.7754227699479,,,,,,300,,0.12333333333333334,0.5433333333333333,0.9233333333333333,9300,,1354378240,artifacts/data/pilot/capacity_d3_heldout.jsonl,,artifacts/adapters/sft_composition_oracle_seed2,,d79a022c8e79fb3f5d4bbbd2d0d68974f0d368333fa26961c8e5722950dd9b97
20260803T083823Z_qwen3-0.6b_motif_a_d3_ranking_rank-atomic_exact_seed0,DONE,0,2026-08-03T08:38:24.101859+00:00,2026-08-03T08:51:43.216680+00:00,799.1118272350286,,,,,,250,,0.02,0.148,0.388,7750,,1354378240,artifacts/data/pilot/motif_a_d3.jsonl,,artifacts/adapters/sft_atomic_r32_pilot_aw4_cont,,420a986abd7c77c60ce16a05ee507c730685d70d1348d9a5b1983e3b8d64976c
20260803T085146Z_qwen3-0.6b_motif_a_d3_ranking_rank-nomotif0_exact_seed0,DONE,0,2026-08-03T08:51:46.551554+00:00,2026-08-03T09:05:04.748604+00:00,798.1940384559566,,,,,,250,,0.164,0.6,0.964,7750,,1354378240,artifacts/data/pilot/motif_a_d3.jsonl,,artifacts/adapters/sft_composition_nomotif_seed0,,6c4887bf7132cad23c11d40a08af522784bd55fc709430c7a3a20155d8e562e0
20260803T090507Z_qwen3-0.6b_motif_a_d3_ranking_rank-nomotif1_exact_seed0,DONE,0,2026-08-03T09:05:07.982926+00:00,2026-08-03T09:18:25.983815+00:00,797.9978842450073,,,,,,250,,0.176,0.604,0.948,7750,,1354378240,artifacts/data/pilot/motif_a_d3.jsonl,,artifacts/adapters/sft_composition_nomotif_seed1,,de0720f1483e1a8d8a69ddb230bddb798525a8d78287a9ffcc3ad801ca8984aa
20260803T091829Z_qwen3-0.6b_motif_a_d3_ranking_rank-nomotif2_exact_seed0,DONE,0,2026-08-03T09:18:29.297274+00:00,2026-08-03T09:31:49.364527+00:00,800.0641206629807,,,,,,250,,0.184,0.524,0.908,7750,,1354378240,artifacts/data/pilot/motif_a_d3.jsonl,,artifacts/adapters/sft_composition_nomotif_seed2,,3b2cbf45b2dca27bc48b281abda483c0d55dccd289491cd023541e6554225257
20260803T093152Z_qwen3-0.6b_motif_b_d3_ranking_rank-atomic_exact_seed0,DONE,0,2026-08-03T09:31:52.790570+00:00,2026-08-03T09:46:00.247093+00:00,847.4505106529687,,,,,,250,,0.0,0.064,0.388,7750,,1354378240,artifacts/data/pilot/motif_b_d3.jsonl,,artifacts/adapters/sft_atomic_r32_pilot_aw4_cont,,c61090d005c76bd1f000771a974ebd2dc5dd726d2c10237afb01767783f7df9e
20260803T094604Z_qwen3-0.6b_motif_b_d3_ranking_rank-nomotif0_exact_seed0,DONE,0,2026-08-03T09:46:04.720654+00:00,2026-08-03T10:00:59.909398+00:00,895.185335725022,,,,,,250,,0.0,0.02,0.172,7750,,1354378240,artifacts/data/pilot/motif_b_d3.jsonl,,artifacts/adapters/sft_composition_nomotif_seed0,,95a4c1762fc124547d5b802b246488f89d7223b7f3f81028d4fd65d5297cb8dd
20260803T100103Z_qwen3-0.6b_motif_b_d3_ranking_rank-nomotif1_exact_seed0,DONE,0,2026-08-03T10:01:03.428887+00:00,2026-08-03T10:15:34.810029+00:00,871.3778256130172,,,,,,250,,0.0,0.028,0.248,7750,,1354378240,artifacts/data/pilot/motif_b_d3.jsonl,,artifacts/adapters/sft_composition_nomotif_seed1,,5d5f022997149bdcc965b1c1fa6c7bbb0bcb8699b920f61a49222ee3141d9ff2
20260803T101538Z_qwen3-0.6b_motif_b_d3_ranking_rank-nomotif2_exact_seed0,DONE,0,2026-08-03T10:15:38.717508+00:00,2026-08-03T10:29:50.288083+00:00,851.5674375620438,,,,,,250,,0.0,0.056,0.34,7750,,1354378240,artifacts/data/pilot/motif_b_d3.jsonl,,artifacts/adapters/sft_composition_nomotif_seed2,,0a15fea16fa205d7a4da6c209a4b237afacac6c5b1aa92a6f3f9a4a7c22669c1
20260803T102953Z_qwen3-0.6b_motif_c_d3_ranking_rank-atomic_exact_seed0,DONE,0,2026-08-03T10:29:53.743590+00:00,2026-08-03T10:44:15.555397+00:00,861.8087776869652,,,,,,250,,0.012,0.092,0.348,7750,,1353595392,artifacts/data/pilot/motif_c_d3.jsonl,,artifacts/adapters/sft_atomic_r32_pilot_aw4_cont,,1fffea4b621c142341802780f63444b96b324a15d8753c7bb680f968dc9926b1
20260803T104419Z_qwen3-0.6b_motif_c_d3_ranking_rank-nomotif0_exact_seed0,DONE,0,2026-08-03T10:44:19.214708+00:00,2026-08-03T10:58:18.956757+00:00,839.7386655079899,,,,,,250,,0.188,0.652,0.96,7750,,1353595392,artifacts/data/pilot/motif_c_d3.jsonl,,artifacts/adapters/sft_composition_nomotif_seed0,,f6c4b9ccf59faa44a08fcb79488635aa5fdfec014072df0776a214f779e83704
20260803T105822Z_qwen3-0.6b_motif_c_d3_ranking_rank-nomotif1_exact_seed0,DONE,0,2026-08-03T10:58:22.491523+00:00,2026-08-03T11:12:19.310421+00:00,836.8155898669502,,,,,,250,,0.152,0.624,0.96,7750,,1353595392,artifacts/data/pilot/motif_c_d3.jsonl,,artifacts/adapters/sft_composition_nomotif_seed1,,654fd57a9caba9deaba6b4d283d6160792e96d3387ae2c3892a56b1655b3937e
20260803T111222Z_qwen3-0.6b_motif_c_d3_ranking_rank-nomotif2_exact_seed0,DONE,0,2026-08-03T11:12:23.014422+00:00,2026-08-03T11:26:36.857399+00:00,853.8399387170211,,,,,,250,,0.224,0.548,0.888,7750,,1353595392,artifacts/data/pilot/motif_c_d3.jsonl,,artifacts/adapters/sft_composition_nomotif_seed2,,b9f5fde20212f211a5eadd2fc4c011be79beee4383379e80655c8b0c21f00586
20260803T112640Z_qwen3-0.6b_motif_d_d3_ranking_rank-atomic_exact_seed0,DONE,0,2026-08-03T11:26:40.427212+00:00,2026-08-03T11:41:03.552607+00:00,863.122099840024,,,,,,250,,0.0,0.056,0.416,7750,,1353595392,artifacts/data/pilot/motif_d_d3.jsonl,,artifacts/adapters/sft_atomic_r32_pilot_aw4_cont,,eb7840ecd13e75453b8f590829ae86417d9a5a22f080260316f3d276db83c66e
20260803T114107Z_qwen3-0.6b_motif_d_d3_ranking_rank-nomotif0_exact_seed0,DONE,0,2026-08-03T11:41:07.567102+00:00,2026-08-03T11:55:50.693722+00:00,883.1231759560178,,,,,,250,,0.0,0.032,0.18,7750,,1353595392,artifacts/data/pilot/motif_d_d3.jsonl,,artifacts/adapters/sft_composition_nomotif_seed0,,5b88c06f331d0aba8487809b0e9b9a12522d358d6f51dbe45ab3fee395f46005
20260803T115554Z_qwen3-0.6b_motif_d_d3_ranking_rank-nomotif1_exact_seed0,DONE,0,2026-08-03T11:55:54.834164+00:00,2026-08-03T12:10:27.276324+00:00,872.4386335429735,,,,,,250,,0.0,0.012,0.28,7750,,1353595392,artifacts/data/pilot/motif_d_d3.jsonl,,artifacts/adapters/sft_composition_nomotif_seed1,,5a22f0dae87347324b5c9a1f74563235eaea1075f30c13951a2c93f8b83b1ab5
20260803T121031Z_qwen3-0.6b_motif_d_d3_ranking_rank-nomotif2_exact_seed0,DONE,0,2026-08-03T12:10:31.351074+00:00,2026-08-03T12:24:33.690500+00:00,842.3363900289987,,,,,,250,,0.0,0.048,0.336,7750,,1353595392,artifacts/data/pilot/motif_d_d3.jsonl,,artifacts/adapters/sft_composition_nomotif_seed2,,65371f65899b754c0d535634aa25d94ed94d92e0c50dee7751c27896f3a73493
20260803T200251Z_qwen3-0.6b_sft_validation_apply_non_sh1_evaluation_composition-forget-atomic-sft_validation_apply_non_sh1_exact_seed0,DONE,0,2026-08-03T20:02:51.422847+00:00,2026-08-03T20:06:27.813986+00:00,216.34950374398613,1.0,,1.0,,,80,80,,,,,1062,0,artifacts/data/pilot/sft_validation_apply_non_sh1.jsonl,25091306302389c8578eec37dcafa95b5137eaeb7ea3eeb19efbd76876354fba,artifacts/adapters/sft_atomic_r32_pilot_aw4_cont,4aeefb49a3523db10aafe0e0b3cab38bdb21cef58110a508404f63bd332b0c85,6afd48c54541e35f1844fc4faf7ad728c518cae026fc5b6cc684f3ed8533e976
20260803T200632Z_qwen3-0.6b_sft_validation_plan_evaluation_composition-forget-atomic-sft_validation_plan_exact_seed0,DONE,0,2026-08-03T20:06:32.740288+00:00,2026-08-03T20:10:19.356179+00:00,226.6078970519593,0.98,,1.0,,,100,100,,,,,481,0,artifacts/data/pilot/sft_validation_plan.jsonl,3eb60862970cdb16fd56a2c47be8d12cf34d9455f9c547ec3a2750d638d3e6c8,artifacts/adapters/sft_atomic_r32_pilot_aw4_cont,4aeefb49a3523db10aafe0e0b3cab38bdb21cef58110a508404f63bd332b0c85,5219d9d32a3fbde8088e36dad43e371f50998d8e2e3a652cefdaa120214a9725
20260803T201023Z_qwen3-0.6b_sft_validation_apply_non_sh1_evaluation_composition-forget-oracle0-sft_validation_apply_non_sh1_exact_seed0,INCOMPLETE,0,2026-08-03T20:10:23.400273+00:00,,,,,,,,,,,,,,,,artifacts/data/pilot/sft_validation_apply_non_sh1.jsonl,25091306302389c8578eec37dcafa95b5137eaeb7ea3eeb19efbd76876354fba,artifacts/adapters/sft_composition_oracle_seed0,763369215ebee5bb51890e4d1191919d937f061ab18b4d2e39ba6103c65cf698,7c49b3c5c60486030967d2a2dc184600b2b672f486f888e811b8900725e1b547
20260803T201115Z_qwen3-0.6b_capacity_d2_train_exploration_arms-atomic_exact_seed0,INCOMPLETE,0,2026-08-03T20:11:15.837548+00:00,,,,,,,,,,,,,,,,artifacts/data/pilot/capacity_d2_train.jsonl,86fbd22f717de1c5b9cc67a061b702361c2af7aca353e8793f9c38523bac8f45,artifacts/adapters/sft_atomic_r32_pilot_aw4_cont,4aeefb49a3523db10aafe0e0b3cab38bdb21cef58110a508404f63bd332b0c85,58a6cfd4abc26ad842dc7e93d6ca69a9fa7e999507c792d93fd7dbb176e31137
20260803T201339Z_qwen3-0.6b_sft_validation_apply_non_sh1_evaluation_composition-forget-oracle0-sft_validation_apply_non_sh1_exact_seed0,DONE,0,2026-08-03T20:13:40.085886+00:00,2026-08-03T20:13:59.178681+00:00,19.089727684971876,0.0,,0.0,,,80,80,,,,,454,1353595392,artifacts/data/pilot/sft_validation_apply_non_sh1.jsonl,25091306302389c8578eec37dcafa95b5137eaeb7ea3eeb19efbd76876354fba,artifacts/adapters/sft_composition_oracle_seed0,763369215ebee5bb51890e4d1191919d937f061ab18b4d2e39ba6103c65cf698,7c49b3c5c60486030967d2a2dc184600b2b672f486f888e811b8900725e1b547
20260803T201402Z_qwen3-0.6b_sft_validation_plan_evaluation_composition-forget-oracle0-sft_validation_plan_exact_seed0,DONE,0,2026-08-03T20:14:02.642254+00:00,2026-08-03T20:14:22.056795+00:00,19.410164208034985,0.97,,1.0,,,100,100,,,,,481,1353595392,artifacts/data/pilot/sft_validation_plan.jsonl,3eb60862970cdb16fd56a2c47be8d12cf34d9455f9c547ec3a2750d638d3e6c8,artifacts/adapters/sft_composition_oracle_seed0,763369215ebee5bb51890e4d1191919d937f061ab18b4d2e39ba6103c65cf698,fc185c40864c12039a97fc078671bfcef012bd8627854d2b527485646f89a29b
20260803T201425Z_qwen3-0.6b_sft_validation_apply_non_sh1_evaluation_composition-forget-oracle1-sft_validation_apply_non_sh1_exact_seed0,DONE,0,2026-08-03T20:14:25.526312+00:00,2026-08-03T20:14:46.341082+00:00,20.811659032013267,0.0,,0.0,,,80,80,,,,,501,1353595392,artifacts/data/pilot/sft_validation_apply_non_sh1.jsonl,25091306302389c8578eec37dcafa95b5137eaeb7ea3eeb19efbd76876354fba,artifacts/adapters/sft_composition_oracle_seed1,5711ef62975702930c69fc292b416e84f85f8a178ea299480ea60be39d0f7133,f008425a418f6d88308034a9ab3e6e05e14deffc4895e45a8917f65c2a61a86a
20260803T201449Z_qwen3-0.6b_sft_validation_plan_evaluation_composition-forget-oracle1-sft_validation_plan_exact_seed0,DONE,0,2026-08-03T20:14:49.781067+00:00,2026-08-03T20:15:09.565086+00:00,19.781022965966258,0.97,,1.0,,,100,100,,,,,483,1353595392,artifacts/data/pilot/sft_validation_plan.jsonl,3eb60862970cdb16fd56a2c47be8d12cf34d9455f9c547ec3a2750d638d3e6c8,artifacts/adapters/sft_composition_oracle_seed1,5711ef62975702930c69fc292b416e84f85f8a178ea299480ea60be39d0f7133,8f59377237d1c80c78c1f58400b6305bd4d4df39b1a77159d4cd63b1ece96040
20260803T201512Z_qwen3-0.6b_sft_validation_apply_non_sh1_evaluation_composition-forget-oracle2-sft_validation_apply_non_sh1_exact_seed0,DONE,0,2026-08-03T20:15:13.069544+00:00,2026-08-03T20:15:38.536796+00:00,25.464351773960516,0.0,,0.0,,,80,80,,,,,630,1353595392,artifacts/data/pilot/sft_validation_apply_non_sh1.jsonl,25091306302389c8578eec37dcafa95b5137eaeb7ea3eeb19efbd76876354fba,artifacts/adapters/sft_composition_oracle_seed2,cdd62862d7d296a024258e8f3802858b864d0909f93a8ca9e1143a6119b52508,5984fc40a6ca58bef047a29fb8290970ad879a7fff92414a3e44929ac6ecd1eb
20260803T201541Z_qwen3-0.6b_sft_validation_plan_evaluation_composition-forget-oracle2-sft_validation_plan_exact_seed0,DONE,0,2026-08-03T20:15:42.007748+00:00,2026-08-03T20:16:01.729726+00:00,19.718973605020437,0.91,,1.0,,,100,100,,,,,481,1353595392,artifacts/data/pilot/sft_validation_plan.jsonl,3eb60862970cdb16fd56a2c47be8d12cf34d9455f9c547ec3a2750d638d3e6c8,artifacts/adapters/sft_composition_oracle_seed2,cdd62862d7d296a024258e8f3802858b864d0909f93a8ca9e1143a6119b52508,90a9ddcdcf76541f9fac97f35743a854f9daf9f8546963320cb1b27965ae3064
20260803T201605Z_qwen3-0.6b_sft_validation_apply_non_sh1_evaluation_composition-forget-nomotif0-sft_validation_apply_non_sh1_exact_seed0,DONE,0,2026-08-03T20:16:05.350237+00:00,2026-08-03T20:16:26.045853+00:00,20.692573708016425,0.0,,0.0,,,80,80,,,,,501,1353595392,artifacts/data/pilot/sft_validation_apply_non_sh1.jsonl,25091306302389c8578eec37dcafa95b5137eaeb7ea3eeb19efbd76876354fba,artifacts/adapters/sft_composition_nomotif_seed0,af3498e0725f9054a60cbc959715f3aa3464c25b254379a9f90332c9a9653104,daa1768cf7bd19ac5f120bf265c7a75c4e6ad84732ac364d4c304b75d62613a4
20260803T201629Z_qwen3-0.6b_sft_validation_plan_evaluation_composition-forget-nomotif0-sft_validation_plan_exact_seed0,DONE,0,2026-08-03T20:16:29.765210+00:00,2026-08-03T20:16:49.406069+00:00,19.637883201998193,0.97,,1.0,,,100,100,,,,,481,1353595392,artifacts/data/pilot/sft_validation_plan.jsonl,3eb60862970cdb16fd56a2c47be8d12cf34d9455f9c547ec3a2750d638d3e6c8,artifacts/adapters/sft_composition_nomotif_seed0,af3498e0725f9054a60cbc959715f3aa3464c25b254379a9f90332c9a9653104,b34487b8a06c5be9ddcf700380d11552e7fcedbab580b26aa40f934680f3d3b1
20260803T201652Z_qwen3-0.6b_sft_validation_apply_non_sh1_evaluation_composition-forget-nomotif1-sft_validation_apply_non_sh1_exact_seed0,DONE,0,2026-08-03T20:16:53.089845+00:00,2026-08-03T20:17:09.280673+00:00,16.18784902401967,0.0,,0.0,,,80,80,,,,,392,1353595392,artifacts/data/pilot/sft_validation_apply_non_sh1.jsonl,25091306302389c8578eec37dcafa95b5137eaeb7ea3eeb19efbd76876354fba,artifacts/adapters/sft_composition_nomotif_seed1,be62ca23b30388946b88afdcb9bbcb2cf585c70de30a5542ad04f649a0063238,538862978c52d2199e9d81553a6c05bb4b96a8ec6b496721778f6e205b3326d4
20260803T201712Z_qwen3-0.6b_sft_validation_plan_evaluation_composition-forget-nomotif1-sft_validation_plan_exact_seed0,DONE,0,2026-08-03T20:17:12.901970+00:00,2026-08-03T20:17:33.492486+00:00,20.587412305001635,0.98,,1.0,,,100,100,,,,,481,1353595392,artifacts/data/pilot/sft_validation_plan.jsonl,3eb60862970cdb16fd56a2c47be8d12cf34d9455f9c547ec3a2750d638d3e6c8,artifacts/adapters/sft_composition_nomotif_seed1,be62ca23b30388946b88afdcb9bbcb2cf585c70de30a5542ad04f649a0063238,224a752f07dcd5ea152ec4f3e84870671a216b704242edfa4d777093a3508d8e
20260803T201737Z_qwen3-0.6b_sft_validation_apply_non_sh1_evaluation_composition-forget-nomotif2-sft_validation_apply_non_sh1_exact_seed0,DONE,0,2026-08-03T20:17:37.229900+00:00,2026-08-03T20:17:59.663855+00:00,22.430987204017583,0.0,,0.0,,,80,80,,,,,543,1353595392,artifacts/data/pilot/sft_validation_apply_non_sh1.jsonl,25091306302389c8578eec37dcafa95b5137eaeb7ea3eeb19efbd76876354fba,artifacts/adapters/sft_composition_nomotif_seed2,685a29134f38f11db6f65cd65da33a06e185befd72fb01c8003f5271a0666aef,3fba4100b83e1e89ed3643da2814ddd0f270a5f8710b0d518ba7ef0a35e106a4
20260803T201803Z_qwen3-0.6b_sft_validation_plan_evaluation_composition-forget-nomotif2-sft_validation_plan_exact_seed0,DONE,0,2026-08-03T20:18:03.121578+00:00,2026-08-03T20:18:24.303959+00:00,21.179545942984987,0.96,,1.0,,,100,100,,,,,481,1353595392,artifacts/data/pilot/sft_validation_plan.jsonl,3eb60862970cdb16fd56a2c47be8d12cf34d9455f9c547ec3a2750d638d3e6c8,artifacts/adapters/sft_composition_nomotif_seed2,685a29134f38f11db6f65cd65da33a06e185befd72fb01c8003f5271a0666aef,1bd88c1b31e4fda8f44e8cdbed2b9a8e0df542be5c6cb8c0d91989c2cc2393b5
20260803T201851Z_qwen3-0.6b_sft_validation_apply_non_sh1_evaluation_composition-forget-atomic-sft_validation_apply_non_sh1_exact_seed0,DONE,0,2026-08-03T20:18:51.169775+00:00,2026-08-03T20:19:34.824146+00:00,43.65143867203733,1.0,,1.0,,,80,80,,,,,1062,1353595392,artifacts/data/pilot/sft_validation_apply_non_sh1.jsonl,25091306302389c8578eec37dcafa95b5137eaeb7ea3eeb19efbd76876354fba,artifacts/adapters/sft_atomic_r32_pilot_aw4_cont,4aeefb49a3523db10aafe0e0b3cab38bdb21cef58110a508404f63bd332b0c85,6afd48c54541e35f1844fc4faf7ad728c518cae026fc5b6cc684f3ed8533e976
20260803T201944Z_qwen3-0.6b_sft_validation_plan_evaluation_composition-forget-atomic-sft_validation_plan_exact_seed0,DONE,0,2026-08-03T20:19:44.734758+00:00,2026-08-03T20:20:05.786729+00:00,21.04913854500046,0.98,,1.0,,,100,100,,,,,481,1353595392,artifacts/data/pilot/sft_validation_plan.jsonl,3eb60862970cdb16fd56a2c47be8d12cf34d9455f9c547ec3a2750d638d3e6c8,artifacts/adapters/sft_atomic_r32_pilot_aw4_cont,4aeefb49a3523db10aafe0e0b3cab38bdb21cef58110a508404f63bd332b0c85,5219d9d32a3fbde8088e36dad43e371f50998d8e2e3a652cefdaa120214a9725
20260803T202409Z_qwen3-0.6b_capacity_d2_train_exploration_arms-atomic_exact_seed0,DONE,0,2026-08-03T20:24:09.352734+00:00,2026-08-03T20:31:04.808507+00:00,415.4528826259775,,,,,,300,,,,,,,1353595392,artifacts/data/pilot/capacity_d2_train.jsonl,86fbd22f717de1c5b9cc67a061b702361c2af7aca353e8793f9c38523bac8f45,artifacts/adapters/sft_atomic_r32_pilot_aw4_cont,4aeefb49a3523db10aafe0e0b3cab38bdb21cef58110a508404f63bd332b0c85,58a6cfd4abc26ad842dc7e93d6ca69a9fa7e999507c792d93fd7dbb176e31137
